帐号ID,帐号名,帐号密码,角色名称1,角色ID1,出生坐标x,出生坐标y,出生坐标z
2593,ST5169,g,冥界执刑官,1016238109,20,10,20
2594,ST5170,g,霸刀者皇,1016240446,20,10,20
2595,ST5167,g,王者天师999,1016242308,20,10,20
2596,ST4510,g,缨之龙腾,1015641142,20,10,20
2597,ST4511,g,啊狼妹,1015650462,20,10,20
2598,ST4619,g,光头神探1,1015677918,20,10,20
2599,ST5304,g,超华爱,1015595295,20,10,20
2600,ST5431,g,下壹站丨守候,1015599851,20,10,20
2601,ST5432,g,灭绝女郎,1015601254,20,10,20
2602,ST5041,g,我是YKX,1015710850,20,10,20
2603,ST5040,g,一生挚爱明,1015713381,20,10,20
2604,ST5314,g,junya,1015719124,20,10,20
2605,ST5315,g,灬尚丨昆,1015719438,20,10,20
2606,ST5305,g,@淡淡烟草味,1015718276,20,10,20
2607,ST5316,g,lovegggg,1015724489,20,10,20
2608,ST5317,g,la么感舞,1015726797,20,10,20
2609,ST5433,g,丹枫VSV天师,1015745324,20,10,20
2610,ST5434,g,轻描丶伊素颜丿,1015752712,20,10,20
2611,ST4884,g,尊着无敌,1015802653,20,10,20
2612,ST5042,g,江三如云,1015903522,20,10,20
2613,ST4621,g,Corss胡仅涛,1015861434,20,10,20
2614,ST5171,g,aihansa,1015849549,20,10,20
2615,ST4620,g,买了也空,1015857373,20,10,20
2616,ST4512,g,@叼的无赖@,1015825437,20,10,20
2617,ST4877,g,phw333,1015958894,20,10,20
2618,ST5320,g,一季花落谢幕,1015944294,20,10,20
2619,ST5428,g,飘逸008007,1015925255,20,10,20
2620,ST5318,g,老子出卖色相,1015937469,20,10,20
2621,ST5319,g,风云天下=东东,1015937692,20,10,20
2622,ST4622,g,丶Boss血狼灬,1015994649,20,10,20
2623,ST4623,g,伢仔,1015995120,20,10,20
2624,ST4624,g,女美梦,1015995134,20,10,20
2625,ST4625,g,武采飞扬,1015999337,20,10,20
2626,ST4767,g,留念忘却的被伤,1015067089,20,10,20
2627,ST4507,g,丨Mua丶枫,1015059529,20,10,20
2628,ST4887,g,猫e诱魅,1015110672,20,10,20
2629,ST4626,g,丿灬小丶蛋蛋,1015097607,20,10,20
2630,ST4627,g,幽默式O_马旋风,1015098389,20,10,20
2631,ST5037,g,灭天毁神,1015153062,20,10,20
2632,ST5039,g,不爱就别犯虚伪,1015154609,20,10,20
2633,ST4886,g,千年的等但,1015120718,20,10,20
2634,ST4885,g,江江的静,1015124499,20,10,20
2635,ST5162,g,lttywl,1015139208,20,10,20
2636,ST5306,g,武大懒,1015173471,20,10,20
2637,ST5307,g,灬丨叮铛,1015168143,20,10,20
2638,ST5038,g,恢复悲痛,1015155487,20,10,20
2639,ST4765,g,杨莉莉,1014840989,20,10,20
2640,ST4766,g,丨丶点烟抽寂寞,1014850682,20,10,20
2641,ST5423,g,爱神ZAI,1015035585,20,10,20
2642,ST5424,g,灭魔天尊K,1015024117,20,10,20
2643,ST5425,g,回@@魂,1015036269,20,10,20
2644,ST5313,g,仙界吾独行,1015001807,20,10,20
2645,ST4757,g,卩丶一刀,1015489769,20,10,20
2646,ST4513,g,磊磊20,1015492723,20,10,20
2647,ST4514,g,剑血锋侯,1015511878,20,10,20
2648,ST4883,g,逍遥星星3,1015525751,20,10,20
2649,ST4617,g,火影血仙,1015456996,20,10,20
2650,ST4618,g,爱神与玫瑰的心,1015471288,20,10,20
2651,ST4759,g,老子G有素质,1015473218,20,10,20
2652,ST4760,g,丨丶小肚兜,1015473282,20,10,20
2653,ST4758,g,细数青春,1015484881,20,10,20
2654,ST5303,g,#NAME?,1015431257,20,10,20
2655,ST5429,g,龙腾丿霸刀,1015447939,20,10,20
2656,ST5430,g,迷失战神A,1015448085,20,10,20
2657,ST5036,g,海踏飞仙,1015402753,20,10,20
2658,ST4628,g,浪子一区,1015370906,20,10,20
2659,ST4882,g,天之鲛,1015251910,20,10,20
2660,ST4753,g,见色痒行,1014084637,20,10,20
2661,ST5296,g,左手微笑,1014104627,20,10,20
2662,ST5297,g,砍头大哥,1014104762,20,10,20
2663,ST5301,g,李嘉龙沙皮狗,1014106942,20,10,20
2664,ST5032,g,$夜袭寡妇村,1014126029,20,10,20
2665,ST5298,g,疾如风尘,1014023697,20,10,20
2666,ST4499,g,黑暗天冥,1014028520,20,10,20
2667,ST4927,g,客迎新生,1014045317,20,10,20
2668,ST5422,g,我AAA77来了,1014061219,20,10,20
2669,ST5154,g,游魂在飘荡,1014138918,20,10,20
2670,ST5150,g,雷州@刀魂,1014152292,20,10,20
2671,ST4502,g,灬丨桀骜疯子丶,1014157566,20,10,20
2672,ST4501,g,zms3255,1014172037,20,10,20
2673,ST4500,g,为你而战争,1014234023,20,10,20
2674,ST4752,g,万变忍气,1014209011,20,10,20
2675,ST5417,g,龙行J幽洲,1014199891,20,10,20
2676,ST4698,g,不温柔的温柔,1013871477,20,10,20
2677,ST5156,g,M秋落M,1013885187,20,10,20
2678,ST4498,g,沙漠之花舞情雨,1013705179,20,10,20
2679,ST4496,g,亡魂007,1013707997,20,10,20
2680,ST4497,g,DangerousBoy,1013708091,20,10,20
2681,ST4486,g,甜心DE宝贝,1013697017,20,10,20
2682,ST4926,g,潇洒一刀郎,1013918393,20,10,20
2683,ST4924,g,爱抚平,1013916245,20,10,20
2684,ST4925,g,集义门之残剑H,1013906069,20,10,20
2685,ST5155,g,兜兜里有剑1,1013888222,20,10,20
2686,ST4751,g,魂名小虎骑,1013950106,20,10,20
2687,ST5022,g,JISHINILE,1013968125,20,10,20
2688,ST5152,g,我欲临风,1014001862,20,10,20
2689,ST5031,g,偷来的情人,1013981069,20,10,20
2690,ST5153,g,bim神,1013994619,20,10,20
2691,ST5299,g,吟紫,1014019299,20,10,20
2692,ST5300,g,幽幽缠绵,1014016147,20,10,20
2693,ST5030,g,ooo1冥王1ooo,1013977501,20,10,20
2694,ST5311,g,lauhging4,1014786874,20,10,20
2695,ST5312,g,如梦_无痕,1014796990,20,10,20
2696,ST5427,g,神圣在世,1014812845,20,10,20
2697,ST5163,g,纳兰o郡主,1014762757,20,10,20
2698,ST5033,g,夜幕之行者,1014774396,20,10,20
2699,ST4888,g,S等待21,1014710771,20,10,20
2700,ST5308,g,花落の夜游客丿,1014685686,20,10,20
2701,ST4629,g,老1狼,1014728221,20,10,20
2702,ST5164,g,____战の神,1014749885,20,10,20
2703,ST5165,g,mob天狼,1014753776,20,10,20
2704,ST5166,g,神一样的刀客,1014755036,20,10,20
2705,ST5035,g,抬下头吻你,1014661833,20,10,20
2706,ST4763,g,寂寞辉辉,1014632917,20,10,20
2707,ST4764,g,Sun丶小禽兽灬,1014634179,20,10,20
2708,ST4509,g,胜利1号,1014639810,20,10,20
2709,ST4508,g,朋友我就是我,1014650940,20,10,20
2710,ST4494,g,jkl国际化,1014583940,20,10,20
2711,ST4495,g,华少2011,1014584738,20,10,20
2712,ST4493,g,龙腾韩小笨,1014581750,20,10,20
2713,ST5412,g,科学口号,1014268010,20,10,20
2714,ST5034,g,l戒不掉的纠结,1014222293,20,10,20
2715,ST5415,g,人中之癃,1014258860,20,10,20
2716,ST5416,g,爱在海市蜃楼9,1014260134,20,10,20
2717,ST4754,g,强强丶狂狂,1014294185,20,10,20
2718,ST5413,g,miss傲无情,1014269443,20,10,20
2719,ST5414,g,放羊的低调哥,1014270181,20,10,20
2720,ST5426,g,哇灬丨纠头丶,1014272131,20,10,20
2721,ST5302,g,NI佐手佑手,1014275362,20,10,20
2722,ST5309,g,紫轩`群星陨落,1014357439,20,10,20
2723,ST5310,g,永恒灬十叁少丶,1014386148,20,10,20
2724,ST4506,g,皇遥武,1014333310,20,10,20
2725,ST5151,g,#NAME?,1014315417,20,10,20
2726,ST4747,g,Baby你のMing,1014471181,20,10,20
2727,ST4503,g,老庄翰墨,1014483576,20,10,20
2728,ST4743,g,爱在海市蜃楼10,1014460164,20,10,20
2729,ST4746,g,廉亲王八阿哥,1014458363,20,10,20
2730,ST4744,g,左爱NO1,1014428224,20,10,20
2731,ST4745,g,RED_长歌,1014430277,20,10,20
2732,ST4505,g,纳兰v晓蝶,1014445318,20,10,20
2733,ST4748,g,诱%惑perty,1014523044,20,10,20
2734,ST4504,g,我来看好玩,1014503697,20,10,20
2735,ST4749,g,猛冥神来也,1014519634,20,10,20
2736,ST4750,g,真情演绎人生,1014546874,20,10,20
2737,ST4755,g,啸韵语,1014568156,20,10,20
2738,ST4639,g,丿花葬_莫相弃,1017729599,20,10,20
2739,ST4640,g,爱你的南人,1017735165,20,10,20
2740,ST4889,g,冰o火o冲o天,1017647980,20,10,20
2741,ST5333,g,独孤啸天龙,1017702967,20,10,20
2742,ST5450,g,v今晚没人陪,1017682284,20,10,20
2743,ST5332,g,耀武扬辉,1017881941,20,10,20
2744,ST4543,g,一生最爱女孩,1017948866,20,10,20
2745,ST5052,g,绝世销魂,1017962948,20,10,20
2746,ST4551,g,消逝De男爵,1018121818,20,10,20
2747,ST4630,g,堂客归来,1018065286,20,10,20
2748,ST5328,g,海边浪漫,1017208851,20,10,20
2749,ST4550,g,天赐淡雅丶香,1017151675,20,10,20
2750,ST5049,g,欧阳8无情,1017166025,20,10,20
2751,ST5047,g,sdgdgdfgghsh,1017170590,20,10,20
2752,ST5120,g,幽灵残雪,1017235474,20,10,20
2753,ST4771,g,@噬血狂刀@,1017248357,20,10,20
2754,ST4635,g,潇湘战哥,1017263256,20,10,20
2755,ST4636,g,情蛇王,1017268363,20,10,20
2756,ST5048,g,血人9527,1017300357,20,10,20
2757,ST5050,g,紫N枫,1017304420,20,10,20
2758,ST5051,g,丨酷丨出神入化,1017310184,20,10,20
2759,ST4544,g,灬张学友,1017404983,20,10,20
2760,ST5448,g,瑞云茗茶,1017326142,20,10,20
2761,ST5449,g,午夜嗨霸,1017328180,20,10,20
2762,ST5121,g,B炎雷,1017357307,20,10,20
2763,ST5122,g,丿续写灬旧时光,1017359255,20,10,20
2764,ST5334,g,小乔乔,1017457816,20,10,20
2765,ST5335,g,爱慕者,1017458680,20,10,20
2766,ST4637,g,落花情人,1017574104,20,10,20
2767,ST4638,g,刺七,1017587189,20,10,20
2768,ST4611,g,铁胆之锋魔,1016728481,20,10,20
2769,ST5043,g,狂人子,1016754583,20,10,20
2770,ST5325,g,ppoppt,1016801258,20,10,20
2771,ST4545,g,神魔至尊宝,1016826809,20,10,20
2772,ST5323,g,哥=善解人衣,1016809622,20,10,20
2773,ST4547,g,Lukey灬跳跳猪,1016860388,20,10,20
2774,ST4546,g,天宇XX,1016829153,20,10,20
2775,ST4548,g,@风追月@,1016871277,20,10,20
2776,ST5322,g,心岁了无痕,1016850728,20,10,20
2777,ST5046,g,古向与,1016899577,20,10,20
2778,ST4549,g,丨有点灬默默,1017027924,20,10,20
2779,ST4770,g,天洛娇``雪舞,1017091481,20,10,20
2780,ST4632,g,睡觉啊花和尚,1017111790,20,10,20
2781,ST4633,g,安定艰苦感,1017115365,20,10,20
2782,ST4634,g,K美男子,1017124612,20,10,20
2783,ST4614,g,faeffafafea,1016392670,20,10,20
2784,ST4876,g,再战江湖枫叶,1016426531,20,10,20
2785,ST5440,g,eryu10,1016442487,20,10,20
2786,ST4518,g,封摩丨君主,1016446579,20,10,20
2787,ST4519,g,煌一跑龙套,1016451541,20,10,20
2788,ST5044,g,丿Mr丶莎莎,1016516319,20,10,20
2789,ST5045,g,战术神话,1016519859,20,10,20
2790,ST4615,g,福山小混混2,1016476798,20,10,20
2791,ST5326,g,战神路西法大人,1016706427,20,10,20
2792,ST5324,g,nikey686,1016717319,20,10,20
2793,ST4890,g,放荡0之极,1016689117,20,10,20
2794,ST5119,g,逍遥兜兜宝贝,1016678642,20,10,20
2795,ST5327,g,蝶恋一国,1016594817,20,10,20
2796,ST5441,g,寒冰入侵,1016572524,20,10,20
2797,ST5442,g,无天上天,1016573565,20,10,20
2798,ST4613,g,Lucky丿胤灬殇,1016638263,20,10,20
2799,ST4612,g,丿灬戒爱,1016629299,20,10,20
2800,ST4995,g,寂寞VS惹祸,1019249743,20,10,20
2801,ST4572,g,Betty丿灬杰杰,1019467089,20,10,20
2802,ST4955,g,秒杀一世1,1019504743,20,10,20
2803,ST5488,g,号天法尊,1019555077,20,10,20
2804,ST5489,g,总统先生38,1019560657,20,10,20
2805,ST4993,g,Sua_神君,1019793993,20,10,20
2806,ST5490,g,之战神天下,1019855465,20,10,20
2807,ST5491,g,血圣公子,1019862917,20,10,20
2808,ST4992,g,o0_Lies丶帅,1020106325,20,10,20
2809,ST4573,g,爱上错爱,1020231410,20,10,20
2810,ST4541,g,创佳模具,1018135782,20,10,20
2811,ST4542,g,南风玩逆,1018137023,20,10,20
2812,ST4891,g,拽欧,1018160118,20,10,20
2813,ST4552,g,唉哟这个妞不错,1018126284,20,10,20
2814,ST4631,g,刀锋战神LV7,1018210678,20,10,20
2815,ST5329,g,武圣骑士战神,1018413886,20,10,20
2816,ST5330,g,丿花落_莫相弃,1018416803,20,10,20
2817,ST4892,g,SuperKiller1,1018495779,20,10,20
2818,ST5331,g,丶丿灬海枯,1018522510,20,10,20
2819,ST5451,g,枭遥尊,1018508813,20,10,20
2820,ST5118,g,离弃LOVE,1018547328,20,10,20
2821,ST4553,g,Only桀少,1018645891,20,10,20
2822,ST5455,g,疼你的堂少,1018989361,20,10,20
2823,ST5123,g,克亿米度,1018905680,20,10,20
2824,ST4769,g,爱如一生无悔,1018909360,20,10,20
2825,ST4773,g,蓝色@@凤女,1018917940,20,10,20
2826,ST4772,g,花儿调戏情草,1019122711,20,10,20
2827,ST5124,g,帝好痒,1019075524,20,10,20
2828,ST5456,g,张旭1975,1019179136,20,10,20
2829,ST5452,g,紫丨湮儿灬,1018682572,20,10,20
2830,ST5453,g,浪漫财神1,1018689354,20,10,20
2831,ST4768,g,王者归来VS剑仙,1018747569,20,10,20
2832,ST4994,g,飞天小人儿,1018765786,20,10,20
2833,ST5454,g,无极篮宝,1018813198,20,10,20
2834,ST5336,g,在路上,1020827225,20,10,20
2835,ST4991,g,猴`子,1020861998,20,10,20
2836,ST5492,g,见到老子叫老子,1020607804,20,10,20
2837,ST4956,g,巴蜀天神,1021130774,20,10,20
2838,ST6059,g,爱在0天河,1013678238,20,10,20
2839,ST5686,g,小咖啡猫,1012370751,20,10,20
2840,ST5687,g,华夏S夺命,1012374175,20,10,20
2841,ST5990,g,浅笑_幸福,1012397530,20,10,20
2842,ST5782,g,丿丶LV灬坦然,1012399791,20,10,20
2843,ST5783,g,吖萧杀,1012221181,20,10,20
2844,ST5688,g,放弃我得爱,1012381519,20,10,20
2845,ST5784,g,woden疯狂宝贝,1012411337,20,10,20
2846,ST5561,g,小帅爱财,1012424450,20,10,20
2847,ST5628,g,任小乐,1012468622,20,10,20
2848,ST6062,g,斗破环宇,1012572443,20,10,20
2849,ST6096,g,花气袭,1012500513,20,10,20
2850,ST5689,g,醉仙仙,1012507206,20,10,20
2851,ST5685,g,威丿帅,1012517453,20,10,20
2852,ST5681,g,剑圣丨丶,1012617682,20,10,20
2853,ST6095,g,帝国之秀丶皇冠,1012605112,20,10,20
2854,ST6061,g,宇の飞鹰,1012888002,20,10,20
2855,ST6060,g,萧瑾年,1012743156,20,10,20
2856,ST5682,g,@孤零飘雪@,1012789171,20,10,20
2857,ST5991,g,恶魔江湖,1012713082,20,10,20
2858,ST6099,g,狂刀叼魔神,1013256516,20,10,20
2859,ST5908,g,逍遥家族之武,1013242332,20,10,20
2860,ST5909,g,王1者之风,1013243459,20,10,20
2861,ST5635,g,爱上双双,1013372268,20,10,20
2862,ST5804,g,冥魔昂,1013318814,20,10,20
2863,ST5543,g,太阳的神话,1013327902,20,10,20
2864,ST5802,g,独自空守寂寞,1013172069,20,10,20
2865,ST5717,g,逍遥无敌88,1013193385,20,10,20
2866,ST5803,g,唇间5的暧昧,1013060998,20,10,20
2867,ST6063,g,f1000000,1013105807,20,10,20
2868,ST5716,g,苍銮大帝,1013618392,20,10,20
2869,ST5992,g,别闹啦,1013640140,20,10,20
2870,ST5806,g,噬神魔剑,1013654956,20,10,20
2871,ST5807,g,o0_Lies丶灵,1013651004,20,10,20
2872,ST5907,g,帝国强者,1013527999,20,10,20
2873,ST5636,g,雨=纷飞,1013524140,20,10,20
2874,ST6097,g,lijunZ,1013583368,20,10,20
2875,ST6098,g,第九王子,1013583394,20,10,20
2876,ST5910,g,VVTSS,1013396995,20,10,20
2877,ST5690,g,神魔之情,1011928318,20,10,20
2878,ST6015,g,蓝轩芯痛,1011886241,20,10,20
2879,ST6120,g,死人子夜,1011999748,20,10,20
2880,ST5558,g,Oo龙腾灬狂战oO,1011954548,20,10,20
2881,ST5559,g,神鬼幽怪,1012131229,20,10,20
2882,ST5560,g,左边是你右手,1012135944,20,10,20
2883,ST5989,g,anmin,1012204259,20,10,20
2884,ST5869,g,坤哥武圣,1012166460,20,10,20
2885,ST5620,g,黑山大盗,1011985121,20,10,20
2886,ST5872,g,丨只手丨遮灬天,1011505021,20,10,20
2887,ST5778,g,daobucuo,1011541941,20,10,20
2888,ST6017,g,雪花飘零56,1011453484,20,10,20
2889,ST6018,g,兰博基尼丨蛇魅,1011464213,20,10,20
2890,ST5683,g,疯狂狼神,1011659626,20,10,20
2891,ST6016,g,车神3号,1011635228,20,10,20
2892,ST5873,g,天仙GG美丽,1011663665,20,10,20
2893,ST5874,g,皇帝A女,1011671779,20,10,20
2894,ST5621,g,点点滴滴无聊,1011708835,20,10,20
2895,ST5622,g,昌123,1011698400,20,10,20
2896,ST5623,g,零点后上线,1011698885,20,10,20
2897,ST5684,g,风云倔起,1011366496,20,10,20
2898,ST5776,g,激战一VS百天,1011370724,20,10,20
2899,ST5777,g,强强乖乖,1011370784,20,10,20
2900,ST5619,g,滴血女战,1011388295,20,10,20
2901,ST5936,g,磔魔,1011221915,20,10,20
2902,ST5624,g,灬淡然一笑,1011176931,20,10,20
2903,ST5626,g,斩魂天刀,1011187667,20,10,20
2904,ST5781,g,aaassshhh,1011030522,20,10,20
2905,ST5627,g,@华丽的低调@,1011062917,20,10,20
2906,ST6124,g,我是VS狂魔,1011127950,20,10,20
2907,ST5555,g,武者天尊焱炎,1011117505,20,10,20
2908,ST5556,g,ytm1314gdft,1011103542,20,10,20
2909,ST5625,g,就是拽11,1011071025,20,10,20
2910,ST6014,g,云游天下8,1011081437,20,10,20
2911,ST6011,g,langpe,1010628468,20,10,20
2912,ST5944,g,哈哈爱就爱,1010729570,20,10,20
2913,ST6012,g,乱杀乱刊,1010745180,20,10,20
2914,ST5674,g,刺客尤冥,1010792869,20,10,20
2915,ST5942,g,神话英奇,1010795454,20,10,20
2916,ST5941,g,奋斗向前,1010796486,20,10,20
2917,ST5871,g,tsy唐唐,1010768929,20,10,20
2918,ST6121,g,鬼王PK魂后,1010781479,20,10,20
2919,ST5870,g,午夜V灵魂,1010828458,20,10,20
2920,ST6013,g,男人@可以张扬,1010807777,20,10,20
2921,ST5557,g,LOVE@北财神,1010932471,20,10,20
2922,ST6123,g,野狼冰冰,1010998773,20,10,20
2923,ST5779,g,什么多不死,1011010706,20,10,20
2924,ST6122,g,Y丨灬悠悠,1010845245,20,10,20
2925,ST5780,g,早没名可起了,1010865012,20,10,20
2926,ST5946,g,孤独2的人,1010894641,20,10,20
2927,ST5945,g,刑の天の崭,1010902648,20,10,20
2928,ST5675,g,混世魔王之圣,1010215118,20,10,20
2929,ST6125,g,小枫0000,1010263736,20,10,20
2930,ST5769,g,大你老母,1010288362,20,10,20
2931,ST5770,g,幽州木末,1010288655,20,10,20
2932,ST5578,g,缘飞缘灭缘自在,1010103722,20,10,20
2933,ST5940,g,情很真,1010176840,20,10,20
2934,ST5678,g,强爷q,1009994192,20,10,20
2935,ST5679,g,街头时丶接吻,1009995780,20,10,20
2936,ST5579,g,银狼klj,1010001849,20,10,20
2937,ST5858,g,天外虹剑,1010027664,20,10,20
2938,ST5677,g,独争天下,1010043884,20,10,20
2939,ST5617,g,晓丫头乖乖,1010071063,20,10,20
2940,ST6126,g,抽烟为了咳蔌,1010427508,20,10,20
2941,ST5938,g,狂龙星,1010472744,20,10,20
2942,ST5937,g,情缘街八号,1010469572,20,10,20
2943,ST5616,g,dgdgdree,1010452256,20,10,20
2944,ST5676,g,梦断丨丶关雎灬,1010362211,20,10,20
2945,ST5939,g,墨挲瓦杜兹法,1010481412,20,10,20
2946,ST5581,g,梦醒了a心碎了,1010504999,20,10,20
2947,ST5943,g,MMoo噢,1010590006,20,10,20
2948,ST5614,g,waixjian,1009871966,20,10,20
2949,ST5680,g,xys0,1009897811,20,10,20
2950,ST5618,g,狂神如意,1009956149,20,10,20
2951,ST5580,g,Happy女魔,1009915011,20,10,20
2952,ST5864,g,快乐祝福,1009925975,20,10,20
2953,ST5929,g,啸雨寒,1009802131,20,10,20
2954,ST5860,g,丨低温丶优乐美,1009757291,20,10,20
2955,ST5863,g,我是小笨笨哦,1009772410,20,10,20
2956,ST5859,g,骑马打老鼠,1009763493,20,10,20
2957,ST6009,g,感情简纯,1009511655,20,10,20
2958,ST6119,g,同爱红尘,1009699701,20,10,20
2959,ST5928,g,开飞机咯,1009688575,20,10,20
2960,ST5862,g,o0_Lies丶柒,1009679758,20,10,20
2961,ST6010,g,无伤AL,1009668415,20,10,20
2962,ST5771,g,x自x己x人x,1009620610,20,10,20
2963,ST5772,g,多人若非我去,1009624702,20,10,20
2964,ST5934,g,EndlessLove,1009541202,20,10,20
2965,ST5845,g,双手蔗田,1008492624,20,10,20
2966,ST6113,g,华夏S风云,1008474681,20,10,20
2967,ST6115,g,戒不掉的灬酒,1008471516,20,10,20
2968,ST6114,g,胜凯龙人,1008463934,20,10,20
2969,ST5852,g,丿伯爵灬杯具派,1008215784,20,10,20
2970,ST5534,g,Oo双鱼小强oO,1008235108,20,10,20
2971,ST5536,g,不败小败,1008232397,20,10,20
2972,ST5537,g,H夜暗伤`幽冥,1008238755,20,10,20
2973,ST5538,g,极帝VS天神,1008244506,20,10,20
2974,ST6049,g,奴儿七七,1008278958,20,10,20
2975,ST5794,g,哥就是王3,1008292867,20,10,20
2976,ST5795,g,MYMZ,1008292978,20,10,20
2977,ST5665,g,雪过无污痕,1008258143,20,10,20
2978,ST5666,g,离线v请告白,1008257741,20,10,20
2979,ST5933,g,张凯帆,1008756245,20,10,20
2980,ST5847,g,天国之武圣,1008736635,20,10,20
2981,ST5669,g,有走,1008697353,20,10,20
2982,ST5670,g,真心灬期待,1008783830,20,10,20
2983,ST5844,g,高名,1008654165,20,10,20
2984,ST5846,g,执着劳哥,1008654868,20,10,20
2985,ST6112,g,花神衣,1008619844,20,10,20
2986,ST5932,g,五毒金环蛇,1008604092,20,10,20
2987,ST5796,g,无道于天,1008589135,20,10,20
2988,ST5867,g,狂风声,1009070271,20,10,20
2989,ST5868,g,永远嫒祢,1009070664,20,10,20
2990,ST6117,g,飞奔狂魔,1008924035,20,10,20
2991,ST6118,g,无敌圣械,1008924501,20,10,20
2992,ST5531,g,嘴角没味道,1008943615,20,10,20
2993,ST6008,g,花语狂神,1008932059,20,10,20
2994,ST5529,g,の婉o,1008944226,20,10,20
2995,ST5530,g,四海情深,1008946843,20,10,20
2996,ST5775,g,潘芳,1008844824,20,10,20
2997,ST5930,g,五毒云蛇,1008852006,20,10,20
2998,ST5533,g,等爱的玫瑰2,1008815513,20,10,20
2999,ST5532,g,天之骄子之神,1008829832,20,10,20
3000,ST5931,g,梦随缘飞a,1008867652,20,10,20
3001,ST5615,g,缥缈小龙女,1008880374,20,10,20
3002,ST5671,g,Mais_假帝姬,1008901153,20,10,20
3003,ST5672,g,o0_Lies丶风,1008889170,20,10,20
3004,ST5773,g,魔王劈天下8,1009291093,20,10,20
3005,ST5774,g,轩辕の筱鱼,1009291325,20,10,20
3006,ST5935,g,鬼刀210,1009252635,20,10,20
3007,ST6116,g,远斩狂刀,1009299062,20,10,20
3008,ST5613,g,龌龊小男仔,1009318066,20,10,20
3009,ST5673,g,安逸小蚂蚱,1009334225,20,10,20
3010,ST5861,g,a11563,1009366162,20,10,20
3011,ST6007,g,名人丨aPpy俊,1009210895,20,10,20
3012,ST5865,g,_Mua丶第一香帅,1009173072,20,10,20
3013,ST5866,g,泡妞先生,1009167743,20,10,20
3014,ST5710,g,NO丿梦儿,1007378732,20,10,20
3015,ST6057,g,雪花の碧血,1007357801,20,10,20
3016,ST6089,g,xx战神,1007506889,20,10,20
3017,ST5514,g,I风无情I,1007527580,20,10,20
3018,ST5764,g,疯狂秒杀520,1007495740,20,10,20
3019,ST5903,g,小兵爱你,1007438322,20,10,20
3020,ST6051,g,云蟒,1007453591,20,10,20
3021,ST6052,g,极度00悲伤,1007461589,20,10,20
3022,ST6053,g,七彩战魂3,1007462097,20,10,20
3023,ST5513,g,霸玩旗,1007537683,20,10,20
3024,ST5709,g,巴山阿勇,1007543068,20,10,20
3025,ST6087,g,呼伞电,1007584299,20,10,20
3026,ST6088,g,电白一代天尊,1007585112,20,10,20
3027,ST5714,g,龙鳞七式,1007630435,20,10,20
3028,ST6050,g,为你也来,1007653674,20,10,20
3029,ST5612,g,旅途终点,1007729354,20,10,20
3030,ST6056,g,我好菜啊,1007741638,20,10,20
3031,ST5850,g,花雪莲,1008092078,20,10,20
3032,ST5667,g,Star_家,1008173851,20,10,20
3033,ST5668,g,天箭舞,1008179839,20,10,20
3034,ST6048,g,科比牛,1008164518,20,10,20
3035,ST5535,g,饮尽了风雪,1008144638,20,10,20
3036,ST5848,g,精灵小燕,1007990622,20,10,20
3037,ST6092,g,o思念0,1008000124,20,10,20
3038,ST5851,g,wxllt,1007882608,20,10,20
3039,ST6000,g,thj431,1007861995,20,10,20
3040,ST5855,g,小菲丶一笑倾城,1007870789,20,10,20
3041,ST5854,g,龙纹战神,1007879321,20,10,20
3042,ST5998,g,新O松,1007959170,20,10,20
3043,ST5849,g,虐魔狂人,1007880889,20,10,20
3044,ST6093,g,生命中de香烟,1007902789,20,10,20
3045,ST6094,g,一才,1007907874,20,10,20
3046,ST6054,g,麦行天下1,1007920471,20,10,20
